title,address,latitude,longitude,description,price_pcm,date_added,agent,agent_tel,image_src,src
3 bedroom apartment,"Queens Crescent, Chalk Farm, NW5",51.549477,-0.152789,Spacious 3 bedroom apartment with Private Terrace. DISCOUNT FOR KEY WORKERS. HMO accepted. Furnished/Unfurnished/Part Furnished. Ideal for working from home. A short walk from Kentish town and Camden Town. Within walking distance to Chalk Farm Undergorund Station (Northern Line Zone 2) and Kentis...,"£1,746 pcm",Added on 23/10/2020,"JOHNS&CO, West Hampstead",020 3858 2353,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/168k/167687/86048665/167687_2574937_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86048665.html
3 bedroom flat,"Broadhurst Gardens, London NW6",51.546524,-0.19024,"** Video Tour ** We are pleased to offer this great size 3 double bedroom flat located moments away from West Hampstead tube station. The apartment has 3 x Double bedroom, spacious reception room and open plan fitted kitchen with breakfast bar. The apartment is perfect for 3...","£1,750 pcm",Reduced on 23/10/2020,"RHW Estates, Swiss Cottage",020 8012 2517,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/50k/49982/86048014/49982_29995249_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86048014.html
2 bedroom maisonette,"Bruges Place, Baynes Street, Camden Town, NW1",51.54127,-0.13735,"A FABULOUS TWO DOUBLE BEDROOM, SPLIT LEVEL MAISONETTE with sole use of LARGE PRIVATE ROOF TERRACE. ","£1,733 pcm",Reduced on 23/10/2020,"McHugh & Co, London",020 8012 3151,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90947/73350937/90947_101559001965_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73350937.html
2 bedroom flat,"Gillfoot Ampthill Square,  Euston, NW1",51.53176,-0.13861,"THREE DOUBLE BEDROOM FLAT WITH A PRIVATE BALCONY, further benefits include fitted eat-in kitchen, three double bedrooms, stylish bathroom and a separate WC. HEATING AND HOT WATER ARE INCLUDED IN THE RENT and COMES FURNISHED.","£1,733 pcm",Reduced on 23/10/2020,"Victorstone Property Consultants , NW1",020 8012 1137,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/76k/75061/71879601/75061_564_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-71879601.html
2 bedroom flat,"Rowstock, Oseney  Crescent, Kentish Town, NW5",51.548363,-0.133317,"A well-presented, bright and spacious 2 double bedroom flat with separate large separate reception, fitted modern kitchen/diner, shower room, cloak room and ample storage. Offered in good decorative order with wood flooring, neutral décor and well-proportioned accommodation.","£1,625 pcm",Reduced on 23/10/2020,"Rochester Place, London",020 8012 2473,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96542/84347989/96542_ROCH_000277_IMG_10_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-84347989.html
2 bedroom flat,"Bruges Place, Camden, London, NW1",51.541077,-0.137425,ZERO DEPOSIT AVAILABLE. LONG LET. This charming 2nd floor 2 bedroom apartment benefits from a spacious private terrace and is quietly located in a wonderful residential development.,"£1,734 pcm",Reduced on 23/10/2020,"Foxtons, Camden",020 8012 6726,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/65k/64127/74511288/64127_1150773_IMG_03_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74511288.html
2 bedroom flat,"Castle Road, Chalk Farm, London, NW1",51.545122,-0.145286,"*Video Available* Situated on the 2nd floor (with lift) of a purpose built block is the neutrally decorated 2 Bedroom apartment . The Property is ideally located to Chalk Farm, Kentish Town and Camden. ","£1,625 pcm",Reduced on 23/10/2020,"Chestertons Estate Agents , Camden & Primrose Hill Lettings",020 8012 3909,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63031/85163899/63031_CAL180033_L_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85163899.html
2 bedroom flat,"Belsize Grove, NW3",51.54925,-0.16443,A well presented two bedroom apartment over the ground floor of this popular purpose built development in the heart of Belsize Park. The building has lovely communal gardens and is in an enviable position just a moment from Belsize Park underground station. Comprising of a bright reception room...,"£1,690 pcm",Added on 23/10/2020,"Hadleigh Residential, Belsize Park",020 8012 1793,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67562/86042146/67562_102601000150_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86042146.html
2 bedroom flat,Haverstock Hill Belsize Park NW3,51.55007,-0.16497,"Situated in the heart of Belsize Park, ideally located for local shops and restaurants and Belsize Park Underground station (Northern Line) is this superb two bedroom apartment. The property comprises a bright reception room, a separate modern fitted kitchen, two double bedrooms with fitted wardr...","£1,750 pcm",Reduced on 23/10/2020,"Hamptons International Lettings, Belsize Park",020 3858 7914,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/211k/210095/73069866/210095_P213656_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73069866.html
1 bedroom flat,"Litchfield Street, London, WC2H",51.51288,-0.128302,"We are proud to offer this delightful 1 bedroom, 1 bathroom flat in a great location. Available to move in from 23 October 2020. Property is offered furnished. Viewing highly recommended. Contac... ** Property Reference: 918202 **","£1,712 pcm",Reduced on 23/10/2020,"OpenRent, London",020 3322 3265,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/85464730/96668_91820205102020_IMG_12_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85464730.html
2 bedroom property,"Mill Lane, London, NW6",51.551811,-0.198062,"A newly decorated garden flat located within a short walk of all amenities of West End Lane. The property comprises a good size reception room with wood flooring and open plan kitchen, two double bedrooms, two bathrooms and a private rear garden. Available immediately offered furnished.","£1,750 pcm",Added yesterday,"Stones Residential, Belsize Park",020 8012 8958,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/107k/106225/97952948/106225_BEP200353_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97952948.html
2 bedroom flat,"Kennistoun House, Leighton Road, London, NW5",51.551384,-0.137545,*Video tour available. A modern apartment is set on the ground floor of a gated development located on Leighton Road in the heart of Kentish Town. The property was refurbished by an architect 2 years ago and has good natural light throughout. ,"£1,647 pcm",Reduced on 23/10/2020,"Chestertons Estate Agents , Kentish Town Lettings",020 8012 3897,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/47k/46013/72142446/46013_KGL150008_L_IMG_08_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-72142446.html
2 bedroom flat,"Kentish Town Rd, London NW5",51.548284,-0.141511,A well presented & modern two bedroom apartment with open plan kitchen and reception featuring wood flooring and neutral decor throughout.,"£1,690 pcm",Added on 23/10/2020,"GMS , London",020 8012 1186,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90902/99191648/90902_461_GMSE_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-99191648.html
1 bedroom apartment,"North Gower Street, Euston, London, NW1",51.526838,-0.137073,One bedroom apartment set only 0.1 miles from the Euston Square Station,"£1,690 pcm",Reduced on 23/10/2020,"Savills Lettings, Primrose Hill",020 3858 3503,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/158k/157394/97315067/157394_PHL200069_L_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97315067.html
1 bedroom flat,"Arkwright Road, Hampstead",51.552965,-0.17815,One bedroom apartment located on the upper ground floor of this converted red-brick Victorian house in Hampstead.,"£1,712 pcm",Reduced on 23/10/2020,"Henry & James (Estate Agents) Limited, London",020 8012 5502,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/225k/224558/72746994/224558_5283490b93822_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-72746994.html
Studio flat,"36 Churchway, Camden, London NW1",51.528423,-0.129966,A well presented studio apartment to rent of approx. 300sq.ft (27.9sq.m) on the 2nd floor (with lift) of this small secure residential development located moments from the excellent transport links of Euston Station. The space in this furnished apartment has been used well and includes a bright d...,"£1,647 pcm",Reduced on 23/10/2020,"Garton Jones, Westminster & Victoria",020 8012 2683,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/53k/52942/96577643/52942_29950727_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-96577643.html
2 bedroom flat,"Broadhurst Gardens, South Hampstead, NW6",51.546568,-0.188076,"The owner loves the private rear garden. Ground floor split level two bedroom apartment in an attractive period property just moments from the amenities of West End Lane and Finchley Road. Spacious main bedroom with bay window, smaller second bedroom perfect for working from home, living room lea...","£1,699 pcm",Reduced on 23/10/2020,"Paramount , London - Lettings",020 8012 2251,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/63k/62636/85303603/62636_PAR200249_L_IMG_02_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-85303603.html
2 bedroom apartment,"Bloomsbury, London, WC1N",51.523019,-0.123604,Two double bedrooms - Open-plan kitchen - Wooden flooring - Furnished - Walk-in shower - Period Features - Quiet Mews - Close to Russell Square Station,"£1,712 pcm",Reduced on 23/10/2020,"LDG, London",020 8012 7539,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/51k/50021/96500033/50021_101588006856_IMG_08_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-96500033.html
2 bedroom flat,"Cranleigh House, Cranleigh Street, London, NW1",51.533319,-0.134344,"A superbly located two bedroom apartment situated moments from Euston. The property offers a private garden, two bedrooms, separate fully fitted modern kitchen, good size reception, good sized bathroom, neutral decor and situated moments from Euston. Ideally located only moments from t...","£1,712 pcm",Reduced on 22/10/2020,"London Residential, Camden - Lettings",020 3858 2738,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/161k/160841/73095618/160841_CAM190459_L_IMG_07_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-73095618.html
3 bedroom flat,"Sandfield, London, WC1H",51.52831,-0.121286,"A fantastic furnished flat in superb central location with balcony and communal garden 2 minutes walk south of King's Cross. Flat is suitable for young family, students or professionals. Universi... ** Property Reference: 917685 **","£1,699 pcm",Reduced on 22/10/2020,"OpenRent, London",020 3322 3265,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/86020156/96668_91768505102020_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-86020156.html
2 bedroom flat,"Queens Crescent, London, NW5",51.54978,-0.15229,Comfortable TWO-BEDROOM flat is situated in Kentish Town with excellent travel links. MID/LONG LET AVAILABLE. The apartment is situated on the SECOND FLOOR. MID LET - virtual tour. LONG LET - on site viewings with respect of pandemic restrictions. The bills cost should be inquired separately.,"£1,630 pcm",Reduced on 22/10/2020,"Smart Host, London",020 8012 5405,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/225k/224519/95257109/224519_Kentish_3_IMG_00_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-95257109.html
2 bedroom flat,"Gascony Avenue, NW6",51.54211,-0.19659,"Split over the first and second floors is this two double bedroom flat with private roof terrace. Accommodation comprises of two double bedrooms, large reception room, separate kitchen, modern bathroom suite and access to a private roof terrace. Transport links are Brondesbury Overground station...","£1,733 pcm",Added on 22/10/2020,"Hamptons International Lettings, West Hampstead",020 3858 9267,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/211k/210116/98825435/210116_P216948_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-98825435.html
1 bedroom flat,"Lawn Road, London",51.552711,-0.162172,"A beautifully presented large one bed apartment located on the 4th floor (with lift) of this superbly located Belsize Park 15 floor apartment building. This light and bright property has been stylishly decorated and features wooden floors throughout, a charming balcony terrace with oblique views ...","£1,625 pcm",Added on 22/10/2020,"Day Morris, Hampstead",020 7482 4282,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/190k/189104/74549307/189104_30124856_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-74549307.html
2 bedroom flat,"Blair Court Boundary Road, St Johns Wood London NW8",51.5396,-0.175032,Newly decorated 3rd floor 2 double bedroom flat on Boundary road near the corner of Finchley Road and St Johns Wood Park. Ideal for Swiss Cottage station and the amenities of Finchley Road with Regents Park and Primrose Hill close by. Excellent reception room with wood flooring and door to balco...,"£1,794 pcm",Reduced on 22/10/2020,"Rose & Co Estates, South Hampstead",020 8012 1849,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/84k/83711/98390993/83711_8405632_IMG_01_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-98390993.html
2 bedroom flat,"Parkhill Road, Belsize Park, London",51.551443,-0.158973,Virtual viewing available - Delightful 2 double bedroom apartment - Raised ground floor in period conversion - High ceilings and wood floors - Reception with Juliet balcony - Open plan kitchen with all appliances - Spacious master bedroom - Second smaller double bedroom /study - Mod...,"£1,751 pcm",Reduced on 22/10/2020,"Parkheath , Belsize Park",020 8012 1886,https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/73k/72719/97708931/72719_30040880_IMG_09_0000_max_476x317.jpg,https://www.rightmove.co.uk/property-to-rent/property-97708931.html
